-1.200e+04	2.1290490e+07	1.9977170e+04
3.825e+03	3.1509925e+05	1.9977170e+04
3.795e+03	2.3845349e+05	1.9977170e+04
3.765e+03	2.8742161e+05	1.9977170e+04
3.735e+03	3.1509925e+05	1.9977170e+04
3.705e+03	3.5980928e+05	1.9977170e+04
3.675e+03	3.0019591e+05	1.9977170e+04
3.645e+03	2.6826017e+05	1.9977170e+04
3.615e+03	2.7677637e+05	1.9977170e+04
3.585e+03	3.6193833e+05	1.9977170e+04
3.555e+03	3.5768023e+05	1.9977170e+04
3.525e+03	4.7690698e+05	1.9977170e+04
3.495e+03	3.4916404e+05	1.9977170e+04
3.465e+03	5.3652035e+05	1.9977170e+04
3.435e+03	4.9393937e+05	1.9977170e+04
3.405e+03	4.8542317e+05	1.9977170e+04
3.375e+03	5.4716559e+05	1.9977170e+04
3.345e+03	7.6858669e+05	1.9977170e+04
3.315e+03	7.8136098e+05	1.9977170e+04
3.285e+03	8.4523245e+05	1.9977170e+04
3.255e+03	9.1762012e+05	1.9977170e+04
3.225e+03	1.2114289e+06	1.9977170e+04
3.195e+03	1.2859456e+06	1.9977170e+04
3.165e+03	1.5180119e+06	1.9977170e+04
3.135e+03	1.8842084e+06	1.9977170e+04
3.105e+03	2.2631791e+06	1.9977170e+04
3.075e+03	2.9295714e+06	1.9977170e+04
3.045e+03	3.8982887e+06	1.9977170e+04
3.015e+03	5.1906215e+06	1.9977170e+04
2.985e+03	7.0769589e+06	1.9977170e+04
2.955e+03	9.8489807e+06	1.9977170e+04
2.925e+03	1.2469840e+07	1.9977170e+04
2.895e+03	1.3312943e+07	1.9977170e+04
2.865e+03	1.0370598e+07	1.9977170e+04
2.835e+03	3.1446054e+06	1.9977170e+04
2.805e+03	-5.2310734e+06	1.9977170e+04
2.775e+03	-9.2315565e+06	1.9977170e+04
2.745e+03	-7.4942525e+06	1.9977170e+04
2.715e+03	-4.0941612e+06	1.9977170e+04
2.685e+03	-1.9416927e+06	1.9977170e+04
2.655e+03	-8.2607101e+05	1.9977170e+04
2.625e+03	-1.9161441e+05	1.9977170e+04
2.595e+03	1.1071055e+05	1.9977170e+04
2.565e+03	3.0658306e+05	1.9977170e+04
2.535e+03	3.5555118e+05	1.9977170e+04
2.505e+03	4.5987458e+05	1.9977170e+04
2.475e+03	4.3006790e+05	1.9977170e+04
2.445e+03	3.2787355e+05	1.9977170e+04
2.415e+03	2.7677637e+05	1.9977170e+04
2.385e+03	2.8529257e+05	1.9977170e+04
2.355e+03	2.5122778e+05	1.9977170e+04
2.325e+03	3.3851879e+05	1.9977170e+04
2.295e+03	3.6832548e+05	1.9977170e+04
2.265e+03	3.9174502e+05	1.9977170e+04
2.235e+03	3.7258357e+05	1.9977170e+04
2.205e+03	4.6839078e+05	1.9977170e+04
2.175e+03	3.3000260e+05	1.9977170e+04
2.145e+03	1.2348484e+05	1.9977170e+04
2.115e+03	1.4051723e+05	1.9977170e+04
2.085e+03	2.2355014e+05	1.9977170e+04
2.055e+03	1.1709769e+05	1.9977170e+04
2.025e+03	2.8955066e+05	1.9977170e+04
1.995e+03	1.2561389e+05	1.9977170e+04
1.965e+03	1.6819487e+05	1.9977170e+04
1.935e+03	2.0225966e+05	1.9977170e+04
1.905e+03	1.5967867e+05	1.9977170e+04
1.875e+03	2.0651775e+05	1.9977170e+04
1.845e+03	1.9800156e+05	1.9977170e+04
1.815e+03	2.2355014e+05	1.9977170e+04
1.785e+03	2.0651775e+05	1.9977170e+04
1.755e+03	2.4484063e+05	1.9977170e+04
1.725e+03	9.7936254e+04	1.9977170e+04
1.695e+03	1.5329153e+05	1.9977170e+04
1.665e+03	1.9587251e+05	1.9977170e+04
1.635e+03	1.5329153e+05	1.9977170e+04
1.605e+03	1.9161441e+05	1.9977170e+04
1.575e+03	2.1503395e+05	1.9977170e+04
1.545e+03	2.7251827e+05	1.9977170e+04
1.515e+03	2.6187303e+05	1.9977170e+04
1.485e+03	1.3625914e+05	1.9977170e+04
1.455e+03	1.5967868e+05	1.9977170e+04
1.425e+03	2.0225966e+05	1.9977170e+04
1.395e+03	1.3625914e+05	1.9977170e+04
1.365e+03	1.5116248e+05	1.9977170e+04
1.335e+03	3.3213164e+05	1.9977170e+04
1.305e+03	3.0658306e+05	1.9977170e+04
1.275e+03	2.2142110e+05	1.9977170e+04
1.245e+03	2.3206634e+05	1.9977170e+04
