-1.200e+04	1.1185000e+07	1.9736030e+04
3.825e+03	1.7896000e+05	1.9736030e+04
3.795e+03	1.6665650e+05	1.9736030e+04
3.765e+03	2.1363350e+05	1.9736030e+04
3.735e+03	2.7179550e+05	1.9736030e+04
3.705e+03	1.8678950e+05	1.9736030e+04
3.675e+03	2.5837350e+05	1.9736030e+04
3.645e+03	3.2212800e+05	1.9736030e+04
3.615e+03	3.7246050e+05	1.9736030e+04
3.585e+03	4.7983650e+05	1.9736030e+04
3.555e+03	5.2345800e+05	1.9736030e+04
3.525e+03	6.3978200e+05	1.9736030e+04
3.495e+03	7.7847600e+05	1.9736030e+04
3.465e+03	7.4492100e+05	1.9736030e+04
3.435e+03	7.1248450e+05	1.9736030e+04
3.405e+03	6.5096700e+05	1.9736030e+04
3.375e+03	5.9056800e+05	1.9736030e+04
3.345e+03	6.2188600e+05	1.9736030e+04
3.315e+03	8.6124500e+05	1.9736030e+04
3.285e+03	1.1979135e+06	1.9736030e+04
3.255e+03	1.8265105e+06	1.9736030e+04
3.225e+03	2.5121510e+06	1.9736030e+04
3.195e+03	3.5724890e+06	1.9736030e+04
3.165e+03	4.7469140e+06	1.9736030e+04
3.135e+03	5.6540175e+06	1.9736030e+04
3.105e+03	5.3866960e+06	1.9736030e+04
3.075e+03	3.2022655e+06	1.9736030e+04
3.045e+03	-4.0601550e+05	1.9736030e+04
3.015e+03	-3.5120900e+06	1.9736030e+04
2.985e+03	-4.3151730e+06	1.9736030e+04
2.955e+03	-2.8734265e+06	1.9736030e+04
2.925e+03	-1.2448905e+06	1.9736030e+04
2.895e+03	-4.1160800e+05	1.9736030e+04
2.865e+03	-1.5659000e+05	1.9736030e+04
2.835e+03	-1.8678950e+05	1.9736030e+04
2.805e+03	-2.3376650e+05	1.9736030e+04
2.775e+03	-1.6665650e+05	1.9736030e+04
2.745e+03	-1.6106400e+05	1.9736030e+04
2.715e+03	-7.9413500e+04	1.9736030e+04
2.685e+03	-3.4673500e+04	1.9736030e+04
2.655e+03	8.2769000e+04	1.9736030e+04
2.625e+03	-5.5925000e+03	1.9736030e+04
2.595e+03	1.1296850e+05	1.9736030e+04
2.565e+03	1.2415350e+05	1.9736030e+04
2.535e+03	1.4876050e+05	1.9736030e+04
2.505e+03	1.7560450e+05	1.9736030e+04
2.475e+03	2.0244850e+05	1.9736030e+04
2.445e+03	6.2636000e+04	1.9736030e+04
2.415e+03	4.4740000e+03	1.9736030e+04
2.385e+03	4.8095500e+04	1.9736030e+04
2.355e+03	-1.3422000e+04	1.9736030e+04
2.325e+03	2.0133000e+04	1.9736030e+04
2.295e+03	-4.5858500e+04	1.9736030e+04
2.265e+03	-1.6777500e+04	1.9736030e+04
2.235e+03	-9.7309500e+04	1.9736030e+04
2.205e+03	4.4740000e+03	1.9736030e+04
2.175e+03	2.6844000e+04	1.9736030e+04
2.145e+03	9.0598500e+04	1.9736030e+04
2.115e+03	1.5659000e+04	1.9736030e+04
2.085e+03	5.2569500e+04	1.9736030e+04
2.055e+03	-4.3621500e+04	1.9736030e+04
2.025e+03	-1.2303500e+04	1.9736030e+04
1.995e+03	-1.2303500e+04	1.9736030e+04
1.965e+03	4.5858500e+04	1.9736030e+04
1.935e+03	8.1650500e+04	1.9736030e+04
1.905e+03	-2.1251500e+04	1.9736030e+04
1.875e+03	2.0133000e+04	1.9736030e+04
1.845e+03	3.9147500e+04	1.9736030e+04
1.815e+03	4.1384500e+04	1.9736030e+04
1.785e+03	7.8295000e+03	1.9736030e+04
1.755e+03	4.4740000e+03	1.9736030e+04
1.725e+03	5.7043500e+04	1.9736030e+04
1.695e+03	3.4673500e+04	1.9736030e+04
1.665e+03	-5.3688000e+04	1.9736030e+04
1.635e+03	4.3621500e+04	1.9736030e+04
1.605e+03	-1.5659000e+04	1.9736030e+04
1.575e+03	2.2370000e+04	1.9736030e+04
1.545e+03	3.4673500e+04	1.9736030e+04
1.515e+03	-2.0133000e+04	1.9736030e+04
1.485e+03	1.4540500e+04	1.9736030e+04
1.455e+03	-7.1584000e+04	1.9736030e+04
1.425e+03	7.8295000e+03	1.9736030e+04
1.395e+03	5.0332500e+04	1.9736030e+04
1.365e+03	-5.0332500e+04	1.9736030e+04
1.335e+03	1.6777500e+04	1.9736030e+04
1.305e+03	-1.7896000e+04	1.9736030e+04
1.275e+03	4.4740000e+03	1.9736030e+04
1.245e+03	-3.5792000e+04	1.9736030e+04
