-1.200e+04	1.6896870e+07	1.9974500e+04
3.825e+03	5.4069984e+05	1.9974500e+04
3.795e+03	6.4715012e+05	1.9974500e+04
3.765e+03	7.9077352e+05	1.9974500e+04
3.735e+03	9.1750004e+05	1.9974500e+04
3.705e+03	1.1050553e+06	1.9974500e+04
3.675e+03	1.2486787e+06	1.9974500e+04
3.645e+03	1.5849264e+06	1.9974500e+04
3.615e+03	2.0529697e+06	1.9974500e+04
3.585e+03	2.6223942e+06	1.9974500e+04
3.555e+03	3.5010315e+06	1.9974500e+04
3.525e+03	4.6179146e+06	1.9974500e+04
3.495e+03	6.2095997e+06	1.9974500e+04
3.465e+03	8.2845354e+06	1.9974500e+04
3.435e+03	1.0329057e+07	1.9974500e+04
3.405e+03	1.1104623e+07	1.9974500e+04
3.375e+03	8.7407509e+06	1.9974500e+04
3.345e+03	2.7981217e+06	1.9974500e+04
3.315e+03	-4.4202212e+06	1.9974500e+04
3.285e+03	-8.1797748e+06	1.9974500e+04
3.255e+03	-6.9750279e+06	1.9974500e+04
3.225e+03	-4.2056309e+06	1.9974500e+04
3.195e+03	-2.2101106e+06	1.9974500e+04
3.165e+03	-1.0949172e+06	1.9974500e+04
3.135e+03	-4.3255987e+05	1.9974500e+04
3.105e+03	-2.2134900e+05	1.9974500e+04
3.075e+03	-5.0690610e+04	1.9974500e+04
3.045e+03	8.1104976e+04	1.9974500e+04
3.015e+03	1.1320903e+05	1.9974500e+04
2.985e+03	1.3179559e+05	1.9974500e+04
2.955e+03	1.4531308e+05	1.9974500e+04
2.925e+03	1.5714089e+05	1.9974500e+04
2.895e+03	7.9415289e+04	1.9974500e+04
2.865e+03	1.6220995e+05	1.9974500e+04
2.835e+03	1.5207183e+04	1.9974500e+04
2.805e+03	1.9769338e+05	1.9974500e+04
2.775e+03	1.9262432e+05	1.9974500e+04
2.745e+03	2.1796962e+05	1.9974500e+04
2.715e+03	1.2841621e+05	1.9974500e+04
2.685e+03	1.3517496e+05	1.9974500e+04
2.655e+03	2.1459025e+05	1.9974500e+04
2.625e+03	1.9431401e+05	1.9974500e+04
2.595e+03	7.4346228e+04	1.9974500e+04
2.565e+03	2.0276244e+05	1.9974500e+04
2.535e+03	1.9431400e+05	1.9974500e+04
2.505e+03	1.3348527e+05	1.9974500e+04
2.475e+03	1.8079651e+05	1.9974500e+04
2.445e+03	1.5207183e+05	1.9974500e+04
2.415e+03	1.0982965e+05	1.9974500e+04
2.385e+03	8.7863724e+04	1.9974500e+04
2.355e+03	2.8724679e+05	1.9974500e+04
2.325e+03	1.1489872e+05	1.9974500e+04
2.295e+03	5.9139045e+04	1.9974500e+04
2.265e+03	1.1827809e+04	1.9974500e+04
2.235e+03	9.1243098e+04	1.9974500e+04
2.205e+03	1.3010590e+05	1.9974500e+04
2.175e+03	1.1827809e+05	1.9974500e+04
2.145e+03	1.1658840e+05	1.9974500e+04
2.115e+03	8.1104976e+04	1.9974500e+04
2.085e+03	5.4069984e+04	1.9974500e+04
2.055e+03	1.0138122e+05	1.9974500e+04
2.025e+03	9.2932785e+04	1.9974500e+04
1.995e+03	1.8417588e+05	1.9974500e+04
1.965e+03	1.2503684e+05	1.9974500e+04
1.935e+03	1.1320903e+05	1.9974500e+04
1.905e+03	1.8924494e+05	1.9974500e+04
1.875e+03	1.2165746e+05	1.9974500e+04
1.845e+03	2.0276244e+04	1.9974500e+04
1.815e+03	7.7725602e+04	1.9974500e+04
1.785e+03	1.8079651e+05	1.9974500e+04
1.755e+03	1.3348527e+05	1.9974500e+04
1.725e+03	1.0645028e+05	1.9974500e+04
1.695e+03	4.9000923e+04	1.9974500e+04
1.665e+03	1.3517496e+04	1.9974500e+04
1.635e+03	8.6174037e+04	1.9974500e+04
1.605e+03	1.6896870e+03	1.9974500e+04
1.575e+03	2.1965931e+04	1.9974500e+04
1.545e+03	3.5483427e+04	1.9974500e+04
1.515e+03	6.7587480e+04	1.9974500e+04
1.485e+03	1.0476059e+05	1.9974500e+04
1.455e+03	1.0813997e+05	1.9974500e+04
1.425e+03	-1.5207183e+04	1.9974500e+04
1.395e+03	4.2242175e+04	1.9974500e+04
1.365e+03	2.1965931e+04	1.9974500e+04
1.335e+03	1.0982965e+05	1.9974500e+04
1.305e+03	1.0138122e+04	1.9974500e+04
1.275e+03	4.3931862e+04	1.9974500e+04
1.245e+03	2.1965931e+04	1.9974500e+04
